scenario,model_selection,ground_truth_selection,A_attr1,A_attr2,A_attr3,A_attr4,A_attr5,B_attr1,B_attr2,B_attr3,B_attr4,B_attr5
convertible,A,B,24.0,5.8,7.0,73.0,19.0,16.0,6.0,9.0,76.0,21.0
convertible,A,A,18.0,6.0,8.0,83.0,24.0,22.0,7.0,7.0,72.0,18.0
convertible,A,A,13.0,7.1,11.0,80.0,17.0,13.0,7.1,9.0,72.0,25.0
convertible,A,B,25.0,7.9,12.0,82.0,24.0,29.0,4.6,7.0,78.0,21.0
convertible,A,A,13.0,5.1,10.0,84.0,20.0,29.0,7.5,11.0,73.0,19.0
convertible,A,B,23.0,7.2,11.0,72.0,22.0,11.0,5.2,5.0,78.0,16.0
convertible,A,B,23.0,5.6,11.0,75.0,25.0,12.0,4.3,9.0,78.0,23.0
convertible,A,A,11.0,4.7,7.0,77.0,23.0,23.0,4.9,8.0,82.0,21.0
convertible,A,A,12.0,5.4,5.0,77.0,17.0,16.0,5.4,11.0,71.0,16.0
convertible,A,B,13.0,5.7,8.0,84.0,22.0,15.0,4.5,9.0,82.0,17.0
convertible,A,A,25.0,5.5,12.0,84.0,17.0,26.0,6.4,8.0,78.0,24.0
convertible,A,B,20.0,6.3,8.0,70.0,23.0,12.0,7.6,5.0,79.0,18.0
convertible,A,B,24.0,6.5,10.0,82.0,25.0,12.0,4.9,8.0,84.0,19.0
convertible,A,B,14.0,6.1,7.0,71.0,23.0,19.0,7.4,6.0,75.0,16.0
convertible,A,B,27.0,5.8,9.0,71.0,19.0,18.0,6.8,7.0,85.0,18.0
convertible,A,A,20.0,5.9,7.0,71.0,15.0,28.0,7.9,9.0,72.0,17.0
convertible,A,A,16.0,4.1,7.0,74.0,18.0,27.0,6.2,12.0,75.0,16.0
convertible,A,B,25.0,6.9,11.0,76.0,23.0,12.0,6.9,10.0,78.0,21.0
convertible,A,A,19.0,5.7,8.0,79.0,23.0,17.0,6.2,8.0,73.0,22.0
convertible,A,B,10.0,7.5,5.0,73.0,22.0,19.0,5.2,8.0,84.0,21.0
convertible,A,B,17.0,7.8,7.0,71.0,22.0,26.0,7.2,8.0,80.0,17.0
convertible,A,B,15.0,7.8,11.0,84.0,21.0,24.0,5.4,8.0,84.0,22.0
convertible,A,A,29.0,4.6,8.0,84.0,24.0,26.0,7.5,7.0,81.0,16.0
convertible,A,A,19.0,4.0,8.0,73.0,19.0,23.0,6.7,11.0,84.0,18.0
convertible,A,A,17.0,5.7,7.0,83.0,23.0,23.0,6.6,7.0,74.0,23.0
convertible,A,B,12.0,8.0,6.0,73.0,23.0,28.0,4.6,12.0,78.0,16.0
convertible,A,A,21.0,4.9,10.0,79.0,23.0,28.0,7.4,10.0,81.0,24.0
convertible,A,B,27.0,6.0,12.0,84.0,17.0,14.0,6.5,9.0,76.0,20.0
convertible,A,B,14.0,5.7,9.0,81.0,22.0,12.0,4.8,8.0,82.0,18.0
convertible,A,A,25.0,4.9,7.0,83.0,17.0,27.0,6.2,5.0,77.0,20.0
convertible,A,A,12.0,5.5,8.0,77.0,24.0,18.0,7.6,7.0,81.0,17.0
convertible,A,B,22.0,7.0,11.0,71.0,22.0,13.0,7.9,7.0,83.0,17.0
convertible,A,B,30.0,6.2,7.0,84.0,23.0,24.0,5.7,7.0,80.0,23.0
convertible,A,A,25.0,6.8,5.0,77.0,18.0,21.0,6.7,9.0,70.0,18.0
washi_tape,A,B,16.0,155.0,12.0,5.0,38.0,26.0,271.0,10.0,19.0,73.0
washi_tape,B,B,45.0,271.0,24.0,18.0,36.0,33.0,140.0,9.0,6.0,72.0
washi_tape,A,A,9.0,76.0,26.0,16.0,22.0,12.0,51.0,18.0,20.0,32.0
washi_tape,A,A,30.0,160.0,23.0,12.0,79.0,8.0,294.0,25.0,3.0,21.0
washi_tape,A,A,41.0,244.0,15.0,19.0,71.0,27.0,60.0,17.0,8.0,55.0
washi_tape,B,B,19.0,262.0,14.0,3.0,40.0,42.0,179.0,14.0,18.0,99.0
washi_tape,B,A,23.0,85.0,13.0,3.0,90.0,36.0,130.0,21.0,17.0,100.0
washi_tape,B,A,11.0,165.0,21.0,9.0,62.0,24.0,152.0,19.0,9.0,44.0
washi_tape,B,B,23.0,245.0,9.0,10.0,39.0,47.0,52.0,14.0,19.0,77.0
washi_tape,A,B,14.0,234.0,18.0,3.0,28.0,5.0,121.0,15.0,19.0,91.0
washi_tape,A,B,29.0,217.0,21.0,16.0,50.0,33.0,104.0,11.0,6.0,52.0
washi_tape,A,A,17.0,200.0,6.0,7.0,68.0,40.0,247.0,16.0,13.0,22.0
washi_tape,B,B,46.0,216.0,25.0,3.0,53.0,17.0,261.0,24.0,4.0,98.0
washi_tape,A,A,13.0,83.0,19.0,9.0,96.0,5.0,277.0,23.0,7.0,32.0
washi_tape,B,B,36.0,58.0,12.0,3.0,48.0,50.0,261.0,19.0,13.0,71.0
washi_tape,A,A,40.0,258.0,29.0,19.0,47.0,48.0,113.0,8.0,13.0,24.0
washi_tape,B,A,44.0,295.0,25.0,6.0,62.0,6.0,162.0,26.0,5.0,33.0
washi_tape,B,B,20.0,138.0,13.0,7.0,26.0,33.0,173.0,20.0,7.0,92.0
washi_tape,A,A,39.0,189.0,15.0,17.0,55.0,23.0,192.0,6.0,10.0,27.0
washi_tape,A,A,46.0,248.0,8.0,5.0,73.0,29.0,151.0,15.0,5.0,53.0
washi_tape,A,B,5.0,67.0,11.0,2.0,39.0,12.0,139.0,20.0,20.0,76.0
washi_tape,B,B,42.0,190.0,24.0,13.0,21.0,20.0,83.0,22.0,8.0,55.0
washi_tape,A,A,10.0,292.0,12.0,4.0,50.0,18.0,97.0,22.0,9.0,21.0
washi_tape,B,B,48.0,80.0,27.0,20.0,64.0,39.0,51.0,10.0,16.0,76.0
washi_tape,A,B,9.0,117.0,7.0,16.0,71.0,19.0,191.0,18.0,6.0,63.0
washi_tape,A,B,3.0,230.0,29.0,4.0,55.0,31.0,221.0,24.0,7.0,80.0
washi_tape,B,A,20.0,245.0,18.0,12.0,92.0,11.0,175.0,14.0,2.0,82.0
washi_tape,A,A,12.0,91.0,8.0,16.0,76.0,18.0,172.0,14.0,10.0,23.0
washi_tape,B,B,17.0,290.0,13.0,14.0,70.0,25.0,205.0,22.0,12.0,83.0
washi_tape,A,B,17.0,107.0,16.0,16.0,60.0,3.0,166.0,27.0,4.0,66.0
washi_tape,A,B,16.0,186.0,24.0,7.0,34.0,24.0,296.0,6.0,7.0,37.0
washi_tape,B,B,25.0,247.0,19.0,12.0,38.0,28.0,237.0,13.0,1.0,98.0
washi_tape,A,B,27.0,291.0,20.0,7.0,34.0,47.0,241.0,19.0,1.0,44.0
washi_tape,A,B,23.0,73.0,17.0,10.0,36.0,28.0,288.0,27.0,17.0,44.0
washi_tape,A,B,14.0,170.0,28.0,5.0,26.0,43.0,53.0,18.0,20.0,66.0
washi_tape,A,B,3.0,126.0,24.0,14.0,27.0,25.0,170.0,9.0,3.0,45.0
washi_tape,A,B,22.0,288.0,13.0,18.0,22.0,25.0,88.0,7.0,7.0,76.0
washi_tape,B,A,32.0,122.0,23.0,14.0,89.0,35.0,72.0,25.0,19.0,90.0
washi_tape,B,A,34.0,81.0,27.0,10.0,78.0,47.0,103.0,6.0,19.0,91.0
washi_tape,B,B,7.0,164.0,26.0,13.0,62.0,50.0,57.0,14.0,4.0,97.0
washi_tape,B,A,30.0,115.0,27.0,18.0,59.0,48.0,104.0,22.0,20.0,38.0
washi_tape,B,B,36.0,257.0,27.0,6.0,51.0,8.0,177.0,27.0,7.0,90.0
washi_tape,A,A,15.0,167.0,22.0,16.0,95.0,20.0,148.0,24.0,16.0,83.0
washi_tape,B,B,16.0,266.0,24.0,12.0,47.0,37.0,67.0,23.0,9.0,81.0
washi_tape,B,B,31.0,140.0,13.0,11.0,31.0,15.0,209.0,10.0,18.0,62.0
washi_tape,B,B,18.0,94.0,12.0,9.0,31.0,18.0,291.0,28.0,18.0,96.0
washi_tape,A,A,36.0,291.0,21.0,9.0,34.0,34.0,291.0,28.0,19.0,55.0
washi_tape,A,A,35.0,300.0,23.0,17.0,90.0,29.0,268.0,14.0,17.0,55.0
washi_tape,B,B,13.0,257.0,25.0,13.0,58.0,15.0,261.0,22.0,14.0,86.0
washi_tape,A,A,4.0,249.0,26.0,4.0,24.0,44.0,115.0,18.0,19.0,35.0
dry_bag,A,B,22.0,2.0,14.0,5.4,28.0,33.0,4.0,13.0,5.2,38.0
dry_bag,A,B,6.0,8.0,11.0,5.3,30.0,29.0,11.0,10.0,3.1,19.0
dry_bag,A,A,35.0,14.0,6.0,3.2,24.0,23.0,5.0,8.0,3.4,26.0
dry_bag,A,B,18.0,2.0,14.0,3.2,39.0,38.0,10.0,7.0,4.7,46.0
dry_bag,A,A,24.0,16.0,4.0,3.2,28.0,28.0,10.0,12.0,5.4,21.0
dry_bag,A,A,23.0,3.0,6.0,4.3,42.0,12.0,19.0,11.0,5.3,14.0
dry_bag,A,B,23.0,4.0,13.0,4.7,20.0,40.0,22.0,7.0,2.9,40.0
dry_bag,A,A,17.0,21.0,6.0,5.4,25.0,26.0,8.0,11.0,2.2,25.0
dry_bag,A,B,17.0,15.0,13.0,4.0,46.0,10.0,18.0,8.0,2.8,24.0
dry_bag,A,A,18.0,12.0,9.0,5.2,41.0,19.0,19.0,10.0,2.1,42.0
dry_bag,A,A,36.0,16.0,9.0,5.6,47.0,25.0,2.0,9.0,2.8,29.0
dry_bag,A,A,26.0,6.0,3.0,4.0,36.0,23.0,20.0,16.0,5.9,24.0
dry_bag,A,B,21.0,14.0,5.0,5.8,40.0,39.0,10.0,9.0,4.1,16.0
dry_bag,A,B,14.0,16.0,15.0,2.3,24.0,23.0,10.0,6.0,2.7,23.0
dry_bag,A,A,7.0,7.0,3.0,5.5,35.0,22.0,8.0,12.0,3.4,42.0
dry_bag,A,B,35.0,6.0,9.0,3.5,47.0,13.0,2.0,5.0,5.8,34.0
dry_bag,A,A,31.0,12.0,12.0,3.7,31.0,28.0,19.0,15.0,4.6,42.0
dry_bag,A,B,11.0,6.0,15.0,2.3,29.0,14.0,14.0,6.0,5.6,16.0
dry_bag,A,A,34.0,23.0,8.0,5.2,34.0,13.0,13.0,4.0,3.2,15.0
dry_bag,A,B,11.0,21.0,9.0,5.5,29.0,16.0,12.0,7.0,5.9,13.0
dry_bag,A,B,12.0,6.0,9.0,3.6,16.0,26.0,21.0,10.0,3.4,30.0
dry_bag,A,B,14.0,2.0,6.0,3.5,40.0,19.0,21.0,4.0,3.3,18.0
dry_bag,A,A,33.0,5.0,10.0,4.0,38.0,23.0,8.0,15.0,3.9,18.0
dry_bag,A,A,24.0,13.0,3.0,2.2,30.0,30.0,9.0,11.0,3.0,38.0
dry_bag,A,A,33.0,13.0,15.0,3.6,26.0,5.0,10.0,13.0,5.1,27.0
dry_bag,A,A,21.0,15.0,3.0,4.1,42.0,9.0,3.0,9.0,4.4,26.0
dry_bag,A,A,20.0,23.0,16.0,5.9,18.0,16.0,7.0,15.0,4.5,32.0
dry_bag,A,B,8.0,19.0,16.0,2.9,22.0,5.0,20.0,5.0,2.7,43.0
dry_bag,A,A,29.0,11.0,5.0,5.8,24.0,31.0,16.0,7.0,5.9,27.0
dry_bag,A,B,14.0,6.0,2.0,3.8,46.0,31.0,9.0,6.0,5.2,42.0
dry_bag,A,A,16.0,7.0,6.0,5.2,29.0,29.0,17.0,13.0,4.2,13.0
dry_bag,A,B,28.0,7.0,14.0,4.3,37.0,29.0,21.0,13.0,5.7,42.0
dry_bag,A,B,14.0,18.0,7.0,5.0,32.0,25.0,3.0,5.0,2.5,16.0
dry_bag,A,A,35.0,22.0,7.0,3.8,33.0,29.0,3.0,16.0,2.1,16.0
dry_bag,A,B,30.0,9.0,11.0,4.2,29.0,23.0,20.0,8.0,5.1,33.0
dry_bag,A,A,36.0,3.0,6.0,2.1,13.0,24.0,11.0,5.0,2.6,19.0
dry_bag,A,A,36.0,14.0,8.0,4.3,28.0,22.0,3.0,16.0,4.3,38.0
dry_bag,A,A,36.0,3.0,3.0,2.9,18.0,12.0,10.0,14.0,4.4,38.0
dry_bag,A,B,22.0,22.0,14.0,2.5,36.0,38.0,20.0,10.0,3.6,15.0
dry_bag,A,B,15.0,3.0,3.0,5.1,30.0,18.0,17.0,6.0,5.7,20.0
dry_bag,A,B,12.0,6.0,15.0,5.5,19.0,38.0,2.0,12.0,3.8,20.0
dry_bag,A,B,26.0,6.0,9.0,5.0,27.0,37.0,22.0,5.0,2.8,12.0
dry_bag,A,A,17.0,3.0,6.0,2.5,29.0,14.0,22.0,13.0,3.4,31.0
dry_bag,A,B,8.0,2.0,13.0,2.4,25.0,13.0,6.0,5.0,2.9,46.0
dry_bag,A,A,13.0,16.0,5.0,5.7,44.0,23.0,23.0,12.0,5.6,31.0
dry_bag,A,B,8.0,3.0,14.0,5.8,27.0,36.0,22.0,6.0,5.0,40.0
dry_bag,A,A,28.0,6.0,3.0,3.3,22.0,23.0,9.0,8.0,3.3,17.0
dry_bag,A,A,15.0,16.0,6.0,5.6,43.0,21.0,8.0,11.0,5.6,41.0
dry_bag,A,B,12.0,6.0,3.0,5.8,22.0,19.0,19.0,6.0,4.9,13.0
dry_bag,A,B,19.0,2.0,13.0,3.1,41.0,31.0,4.0,6.0,5.2,37.0
hair_dryer,A,A,1620.0,7.0,15.0,70.0,4.0,1853.0,11.0,26.0,77.0,4.1
hair_dryer,A,B,1813.0,6.0,13.0,76.0,3.7,2066.0,7.0,19.0,68.0,4.6
hair_dryer,A,B,2002.0,7.0,20.0,80.0,5.0,1970.0,7.0,26.0,74.0,5.5
hair_dryer,A,B,1396.0,11.0,30.0,78.0,2.7,1547.0,8.0,30.0,65.0,3.7
hair_dryer,A,A,1569.0,9.0,27.0,61.0,2.9,1282.0,9.0,25.0,84.0,4.9
hair_dryer,A,B,1362.0,12.0,12.0,66.0,4.5,1845.0,8.0,26.0,74.0,3.3
hair_dryer,A,A,1514.0,9.0,14.0,81.0,2.7,1780.0,12.0,28.0,85.0,2.7
hair_dryer,A,A,2005.0,6.0,17.0,68.0,4.7,2182.0,7.0,22.0,69.0,4.9
hair_dryer,A,B,1211.0,11.0,18.0,65.0,5.3,1929.0,11.0,30.0,74.0,3.7
hair_dryer,A,B,1993.0,9.0,17.0,78.0,3.8,1962.0,11.0,28.0,62.0,4.2
hair_dryer,A,A,1647.0,6.0,18.0,60.0,4.8,1413.0,7.0,29.0,68.0,4.7
hair_dryer,A,B,1864.0,10.0,14.0,66.0,5.3,1589.0,8.0,22.0,61.0,4.8
hair_dryer,A,B,1973.0,12.0,18.0,81.0,5.8,2060.0,9.0,31.0,76.0,4.3
hair_dryer,A,B,1776.0,7.0,20.0,75.0,5.1,1761.0,8.0,31.0,62.0,2.7
hair_dryer,A,A,1549.0,12.0,21.0,72.0,5.3,1431.0,11.0,14.0,78.0,5.8
hair_dryer,A,A,1804.0,7.0,16.0,84.0,3.1,2130.0,9.0,14.0,82.0,5.0
hair_dryer,A,A,1870.0,6.0,19.0,75.0,5.7,1294.0,9.0,19.0,79.0,3.8
hair_dryer,A,A,1519.0,9.0,23.0,61.0,3.3,1452.0,8.0,19.0,68.0,3.5
hair_dryer,A,A,1884.0,7.0,31.0,62.0,3.2,1926.0,10.0,18.0,69.0,4.9
hair_dryer,A,A,1576.0,11.0,30.0,65.0,4.7,1433.0,9.0,30.0,79.0,5.5
hair_dryer,A,B,1540.0,8.0,23.0,71.0,4.1,1453.0,7.0,24.0,63.0,2.9
hair_dryer,A,A,1290.0,10.0,15.0,68.0,5.4,1721.0,9.0,19.0,76.0,5.1
hair_dryer,A,B,1561.0,7.0,16.0,81.0,3.9,2130.0,7.0,26.0,72.0,3.1
hair_dryer,A,A,1917.0,8.0,16.0,73.0,3.7,1284.0,12.0,20.0,71.0,2.5
hair_dryer,A,B,1347.0,7.0,13.0,76.0,4.6,2050.0,8.0,28.0,82.0,2.2
hair_dryer,A,A,1397.0,7.0,29.0,82.0,2.3,1442.0,7.0,25.0,73.0,5.8
hair_dryer,A,B,2037.0,8.0,17.0,75.0,3.6,1995.0,7.0,29.0,78.0,3.6
hair_dryer,A,B,2167.0,8.0,27.0,89.0,5.6,2183.0,9.0,27.0,85.0,3.2
hair_dryer,A,B,1653.0,12.0,28.0,69.0,5.1,1316.0,8.0,23.0,69.0,2.0
hair_dryer,A,A,1774.0,10.0,25.0,65.0,2.3,1245.0,9.0,13.0,66.0,4.0
hair_dryer,A,A,1576.0,10.0,15.0,75.0,3.7,1396.0,11.0,31.0,89.0,3.0
hair_dryer,A,A,1224.0,10.0,30.0,70.0,3.2,2006.0,9.0,24.0,81.0,4.1
hair_dryer,A,A,2020.0,9.0,27.0,60.0,3.9,2104.0,9.0,26.0,76.0,5.7
hair_dryer,A,B,1276.0,8.0,15.0,86.0,5.9,1391.0,8.0,17.0,78.0,4.8
hair_dryer,A,A,1456.0,11.0,21.0,75.0,3.5,1656.0,6.0,13.0,89.0,3.2
hair_dryer,A,B,1551.0,12.0,18.0,63.0,5.5,1599.0,10.0,18.0,64.0,2.9
hair_dryer,A,B,1967.0,9.0,25.0,82.0,4.3,1880.0,7.0,16.0,73.0,5.4
hair_dryer,A,B,1424.0,11.0,29.0,82.0,2.4,1329.0,11.0,16.0,61.0,4.3
hair_dryer,A,B,1897.0,11.0,26.0,78.0,3.4,2127.0,8.0,21.0,63.0,4.3
hair_dryer,A,A,1887.0,9.0,19.0,61.0,4.5,1243.0,11.0,24.0,86.0,4.6
hair_dryer,A,A,1961.0,8.0,31.0,78.0,4.2,1584.0,11.0,25.0,77.0,4.5
hair_dryer,A,B,1986.0,12.0,16.0,89.0,3.1,1635.0,10.0,28.0,70.0,3.2
hair_dryer,A,A,1730.0,9.0,20.0,69.0,2.0,2132.0,8.0,30.0,79.0,2.4
hair_dryer,A,A,1378.0,8.0,16.0,63.0,5.1,1692.0,7.0,22.0,80.0,5.3
hair_dryer,A,B,1635.0,7.0,13.0,78.0,4.1,2195.0,7.0,13.0,76.0,4.8
hair_dryer,A,B,1435.0,8.0,16.0,85.0,4.3,1475.0,8.0,17.0,61.0,5.3
hair_dryer,A,A,1968.0,8.0,19.0,88.0,3.1,1902.0,11.0,18.0,84.0,3.3
hair_dryer,A,A,2179.0,7.0,15.0,81.0,3.4,1656.0,11.0,15.0,67.0,4.5
hair_dryer,A,B,1435.0,9.0,16.0,79.0,4.6,1249.0,11.0,31.0,69.0,5.1
hair_dryer,A,A,1508.0,11.0,31.0,81.0,3.6,1545.0,7.0,30.0,88.0,4.8
balance_board,A,B,19.0,20.0,94.0,418.0,2.0,16.0,35.0,190.0,394.0,1.2
balance_board,A,B,13.0,22.0,243.0,572.0,1.4,17.0,20.0,189.0,566.0,0.6
balance_board,A,B,20.0,15.0,88.0,258.0,1.1,18.0,17.0,240.0,518.0,0.7
balance_board,A,B,18.0,16.0,201.0,267.0,1.7,14.0,31.0,92.0,425.0,1.1
balance_board,A,B,12.0,23.0,245.0,263.0,1.9,14.0,34.0,218.0,454.0,1.4
balance_board,A,A,20.0,23.0,217.0,419.0,1.0,20.0,14.0,242.0,510.0,0.8
balance_board,A,B,19.0,11.0,202.0,587.0,1.6,19.0,31.0,204.0,567.0,1.9
balance_board,A,B,14.0,15.0,144.0,286.0,1.9,15.0,39.0,99.0,410.0,1.4
balance_board,A,A,14.0,31.0,125.0,260.0,1.8,16.0,20.0,214.0,286.0,1.0
balance_board,A,B,15.0,36.0,180.0,411.0,1.4,19.0,21.0,112.0,438.0,0.7
balance_board,A,B,13.0,30.0,156.0,312.0,0.5,20.0,35.0,188.0,446.0,1.2
balance_board,A,A,20.0,40.0,241.0,477.0,1.5,19.0,17.0,164.0,449.0,1.0
balance_board,A,A,16.0,27.0,237.0,412.0,1.1,16.0,10.0,85.0,260.0,1.8
balance_board,A,A,19.0,33.0,124.0,465.0,0.7,16.0,26.0,195.0,292.0,1.9
balance_board,A,A,16.0,40.0,96.0,504.0,1.7,20.0,17.0,135.0,562.0,1.5
balance_board,A,A,12.0,28.0,131.0,530.0,0.7,18.0,22.0,107.0,339.0,1.7
balance_board,A,A,20.0,39.0,87.0,559.0,1.4,15.0,11.0,202.0,438.0,0.8
balance_board,A,B,16.0,12.0,240.0,546.0,1.6,20.0,15.0,162.0,584.0,1.9
balance_board,A,A,17.0,13.0,164.0,444.0,1.3,14.0,17.0,131.0,336.0,1.9
balance_board,A,B,13.0,16.0,247.0,295.0,0.5,15.0,27.0,192.0,554.0,1.9
balance_board,A,A,11.0,34.0,117.0,463.0,1.7,12.0,26.0,238.0,393.0,1.5
balance_board,A,A,18.0,21.0,98.0,493.0,0.5,19.0,24.0,174.0,300.0,1.3
balance_board,A,B,15.0,30.0,96.0,350.0,1.3,18.0,30.0,85.0,579.0,1.1
balance_board,A,A,17.0,40.0,222.0,376.0,0.9,16.0,25.0,103.0,464.0,1.8
balance_board,A,B,13.0,29.0,171.0,324.0,1.8,12.0,33.0,93.0,562.0,0.9
balance_board,A,A,17.0,30.0,195.0,520.0,0.9,15.0,28.0,201.0,393.0,1.0
balance_board,A,A,17.0,13.0,172.0,390.0,1.5,14.0,12.0,198.0,362.0,0.6
balance_board,A,B,11.0,38.0,166.0,299.0,0.6,16.0,23.0,88.0,440.0,1.3
balance_board,A,A,16.0,13.0,81.0,468.0,0.5,16.0,22.0,227.0,435.0,0.7
balance_board,A,A,12.0,35.0,119.0,458.0,1.0,14.0,21.0,185.0,376.0,1.0
balance_board,A,B,14.0,35.0,246.0,516.0,1.6,14.0,32.0,194.0,596.0,0.9
balance_board,A,B,11.0,25.0,200.0,361.0,2.0,13.0,29.0,225.0,595.0,1.1
balance_board,A,A,18.0,14.0,165.0,297.0,1.7,16.0,12.0,246.0,423.0,1.8
balance_board,A,A,19.0,28.0,155.0,488.0,1.2,13.0,10.0,210.0,571.0,1.6
balance_board,A,B,16.0,35.0,136.0,348.0,1.7,19.0,27.0,170.0,465.0,1.1
balance_board,A,B,15.0,12.0,180.0,532.0,1.0,17.0,32.0,197.0,311.0,1.2
balance_board,A,A,16.0,36.0,84.0,286.0,0.8,18.0,15.0,171.0,356.0,1.5
balance_board,A,B,15.0,18.0,170.0,562.0,1.8,16.0,31.0,237.0,498.0,1.4
balance_board,A,A,18.0,13.0,177.0,342.0,1.2,12.0,19.0,168.0,535.0,2.0
balance_board,A,A,20.0,29.0,218.0,387.0,0.7,14.0,30.0,176.0,290.0,0.8
balance_board,A,B,17.0,38.0,156.0,431.0,1.8,18.0,30.0,172.0,536.0,1.0
balance_board,A,B,11.0,34.0,195.0,285.0,1.9,15.0,24.0,93.0,302.0,1.7
balance_board,A,B,17.0,27.0,170.0,375.0,1.7,20.0,13.0,125.0,520.0,1.5
balance_board,A,A,18.0,14.0,150.0,415.0,0.5,16.0,15.0,165.0,518.0,0.6
balance_board,A,B,19.0,32.0,142.0,283.0,1.5,15.0,40.0,160.0,465.0,1.0
balance_board,A,B,12.0,22.0,117.0,427.0,0.9,18.0,36.0,195.0,350.0,0.6
balance_board,A,B,18.0,22.0,246.0,292.0,1.4,19.0,19.0,147.0,341.0,0.5
balance_board,A,B,20.0,22.0,220.0,252.0,1.9,15.0,35.0,132.0,332.0,1.2
balance_board,A,A,15.0,20.0,110.0,260.0,0.5,12.0,16.0,222.0,483.0,1.3
balance_board,A,B,12.0,19.0,242.0,563.0,1.8,14.0,29.0,123.0,475.0,1.3
hoodie,A,A,317.0,62.0,39.0,26.0,24.0,262.0,75.0,60.0,27.0,23.0
hoodie,A,A,269.0,83.0,70.0,28.0,25.0,224.0,74.0,71.0,28.0,27.0
hoodie,A,A,346.0,84.0,69.0,26.0,25.0,273.0,73.0,38.0,30.0,28.0
hoodie,A,A,261.0,81.0,25.0,29.0,22.0,370.0,69.0,61.0,28.0,25.0
hoodie,A,A,381.0,89.0,58.0,26.0,23.0,291.0,93.0,22.0,26.0,26.0
hoodie,A,B,222.0,92.0,48.0,29.0,22.0,354.0,94.0,46.0,27.0,26.0
hoodie,A,B,388.0,83.0,91.0,29.0,28.0,241.0,78.0,69.0,28.0,21.0
hoodie,A,A,315.0,97.0,63.0,25.0,22.0,382.0,77.0,27.0,26.0,25.0
hoodie,A,B,233.0,80.0,59.0,28.0,22.0,238.0,79.0,35.0,27.0,23.0
hoodie,A,A,370.0,67.0,62.0,26.0,21.0,227.0,82.0,62.0,28.0,25.0
hoodie,A,A,215.0,99.0,95.0,26.0,21.0,359.0,63.0,71.0,26.0,28.0
hoodie,A,B,227.0,80.0,30.0,25.0,26.0,357.0,66.0,99.0,25.0,22.0
hoodie,A,B,250.0,70.0,68.0,24.0,26.0,363.0,98.0,72.0,25.0,22.0
hoodie,A,B,226.0,97.0,68.0,28.0,26.0,350.0,99.0,35.0,26.0,24.0
hoodie,A,A,322.0,80.0,40.0,26.0,25.0,215.0,93.0,27.0,27.0,27.0
hoodie,A,B,237.0,81.0,37.0,25.0,25.0,380.0,76.0,93.0,26.0,25.0
hoodie,A,A,374.0,67.0,78.0,26.0,23.0,229.0,96.0,43.0,26.0,27.0
hoodie,A,B,281.0,83.0,67.0,29.0,24.0,377.0,69.0,99.0,24.0,27.0
hoodie,A,A,304.0,95.0,33.0,25.0,26.0,283.0,71.0,88.0,28.0,22.0
hoodie,A,A,315.0,84.0,24.0,27.0,25.0,237.0,96.0,50.0,27.0,23.0
hoodie,A,A,286.0,99.0,51.0,27.0,22.0,281.0,71.0,97.0,30.0,21.0
hoodie,A,A,354.0,96.0,74.0,30.0,22.0,383.0,91.0,74.0,27.0,26.0
hoodie,A,B,389.0,67.0,22.0,28.0,21.0,380.0,94.0,100.0,25.0,23.0
hoodie,A,A,213.0,88.0,29.0,25.0,22.0,232.0,95.0,94.0,28.0,26.0
hoodie,A,A,286.0,68.0,35.0,24.0,21.0,256.0,82.0,26.0,27.0,24.0
hoodie,A,B,261.0,63.0,52.0,29.0,26.0,342.0,72.0,34.0,29.0,21.0
hoodie,A,A,292.0,74.0,35.0,24.0,22.0,314.0,80.0,85.0,28.0,28.0
hoodie,A,A,245.0,72.0,48.0,25.0,22.0,300.0,76.0,43.0,29.0,26.0
hoodie,A,A,384.0,82.0,67.0,28.0,27.0,266.0,94.0,61.0,29.0,26.0
hoodie,A,B,258.0,84.0,56.0,25.0,23.0,391.0,74.0,30.0,28.0,24.0
hoodie,A,B,322.0,65.0,62.0,27.0,25.0,295.0,82.0,99.0,25.0,20.0
hoodie,A,A,270.0,65.0,23.0,28.0,27.0,201.0,67.0,37.0,26.0,28.0
hoodie,A,B,216.0,76.0,62.0,25.0,23.0,341.0,87.0,84.0,28.0,23.0
hoodie,A,B,227.0,61.0,73.0,29.0,26.0,321.0,76.0,24.0,27.0,21.0
hoodie,A,B,259.0,91.0,67.0,29.0,27.0,344.0,97.0,32.0,28.0,25.0
hoodie,A,B,310.0,65.0,60.0,29.0,26.0,386.0,91.0,25.0,26.0,27.0
hoodie,A,A,344.0,80.0,56.0,26.0,23.0,271.0,79.0,67.0,25.0,21.0
hoodie,A,B,326.0,83.0,59.0,27.0,23.0,400.0,72.0,63.0,26.0,25.0
hoodie,A,B,261.0,77.0,24.0,26.0,24.0,323.0,91.0,24.0,26.0,22.0
hoodie,A,B,292.0,96.0,94.0,28.0,27.0,300.0,85.0,31.0,28.0,22.0
hoodie,A,B,311.0,69.0,61.0,26.0,27.0,305.0,91.0,41.0,27.0,24.0
hoodie,A,B,262.0,77.0,22.0,25.0,23.0,336.0,83.0,77.0,25.0,22.0
hoodie,A,B,386.0,65.0,34.0,27.0,24.0,375.0,94.0,67.0,27.0,24.0
hoodie,A,B,397.0,64.0,59.0,29.0,25.0,219.0,92.0,94.0,28.0,21.0
